Date,DXY_IndiceDolar,Cobre_Futuros,TC_Yahoo,VIX_Volatilidad,TC_Oficial_BCRP,RIN_Reservas
2023-02-20,103.86000061035156,4.113999843597412,3.753619909286499,20.020000457763672,3.845,74417.81495072
2023-02-21,104.18000030517578,4.234499931335449,3.770941019058228,22.8700008392334,3.83483333333333,74213.89884785
2023-02-22,104.58999633789062,4.202499866485596,3.768922090530396,22.290000915527344,3.82166666666667,74282.28882774
2023-02-23,104.5999984741211,4.072999954223633,3.759123086929321,21.13999938964844,3.803,74291.67067096
2023-02-24,105.20999908447266,3.954999923706055,3.730683088302612,21.670000076293945,3.82116666666667,74023.38788478
2023-02-27,104.66999816894533,4.008999824523926,3.726512908935547,20.950000762939453,3.81216666666667,73852.42900066
2023-02-28,104.87000274658205,4.097499847412109,3.799999952316284,20.700000762939453,3.80466666666667,73884.52116207
2023-03-01,104.4800033569336,4.168000221252441,3.7899999618530273,20.57999992370605,3.776,74077.7780224
2023-03-02,105.02999877929688,4.084000110626221,3.7195661067962646,19.59000015258789,3.78616666666667,74078.39856793
2023-03-03,104.5199966430664,4.078000068664551,3.7799999713897705,18.489999771118164,3.78416666666667,74115.06141264
2023-03-06,104.3499984741211,4.100500106811523,3.7825000286102295,18.61000061035156,3.7855,74220.14408132
2023-03-07,105.62000274658205,3.986500024795532,3.767999887466431,19.59000015258789,3.78883333333333,74150.37838301
2023-03-08,105.66000366210938,4.041500091552734,3.7799999713897705,19.11000061035156,3.79166666666667,74073.46651136
2023-03-09,105.30999755859376,4.054500102996826,3.78600001335144,22.61000061035156,3.78816666666667,73758.36447816
2023-03-10,104.58000183105467,4.045499801635742,3.777499914169312,24.799999237060547,3.78266666666667,74408.81451767
2023-03-13,103.5999984741211,4.069499969482422,3.691114902496338,26.520000457763672,3.80283333333333,74916.32701508
2023-03-14,103.5999984741211,4.010499954223633,3.799999952316284,23.729999542236328,3.78883333333333,74358.05479365
2023-03-15,104.6500015258789,3.8564999103546143,3.783999919891357,26.13999938964844,3.80916666666667,74099.20404768
2023-03-16,104.41999816894533,3.885499954223633,3.8010001182556152,22.989999771118164,3.79416666666667,73898.33571597
2023-03-17,103.70999908447266,3.9135000705718994,3.8010001182556152,25.51000022888184,3.79516666666667,74181.02698835
2023-03-20,103.27999877929688,3.975500106811523,3.662353038787842,24.149999618530277,3.77933333333333,73974.80559022
2023-03-21,103.26000213623048,4.018499851226807,3.7154440879821777,21.3799991607666,3.77033333333333,73806.81702528
2023-03-22,102.3499984741211,4.06850004196167,3.7036828994750977,22.26000022888184,3.77233333333333,74304.72489031
2023-03-23,102.52999877929688,4.145999908447266,3.7084240913391113,22.61000061035156,3.767,74636.71066485
2023-03-24,103.12000274658205,4.101500034332275,3.694792032241821,21.739999771118164,3.7732,74583.99413877
2023-03-27,102.86000061035156,4.104499816894531,3.6991920471191406,20.600000381469727,3.7685,74654.69464475
2023-03-28,102.43000030517578,4.111999988555908,3.765000104904175,19.96999931335449,3.7655,74718.93071926
2023-03-29,102.63999938964844,4.114999771118164,3.6928610801696777,19.1200008392334,3.75633333333333,74366.76271547
2023-03-30,102.13999938964844,4.090499877929688,3.752000093460083,19.020000457763672,3.75933333333333,74211.01031519
2023-03-31,102.51000213623048,4.104499816894531,3.752500057220459,18.700000762939453,3.76283333333333,72734.40662904
2023-04-03,102.08999633789062,4.059500217437744,3.760499954223633,18.549999237060547,3.768,73680.69501493
2023-04-04,101.58999633789062,3.983500003814697,3.757999897003174,19.0,3.77283333333333,74704.13900387
2023-04-05,101.8499984741211,3.997999906539917,3.7695000171661377,19.07999992370605,3.772,74698.59126924
2023-04-06,101.81999969482422,4.026000022888184,3.766999959945679,18.399999618530277,3.772,74698.59126924
2023-04-07,101.81999969482422,4.026000022888184,3.694554090499878,18.399999618530277,3.772,74698.59126924
2023-04-10,102.58000183105467,3.986500024795532,3.665287971496582,18.96999931335449,3.781,74549.33399747
2023-04-11,102.1999969482422,4.024499893188477,3.747499942779541,19.100000381469727,3.7845,74727.99879491
2023-04-12,101.5,4.084499835968018,3.7829999923706055,19.09000015258789,3.776,74921.39415663
2023-04-13,101.01000213623048,4.124000072479248,3.7709999084472656,17.799999237060547,3.77566666666667,74926.83024575
2023-04-14,101.5500030517578,4.107500076293945,3.7704999446868896,17.06999969482422,3.78183333333333,74595.29429912
2023-04-17,102.0999984741211,4.065999984741211,3.689945936203003,16.950000762939453,3.7835,74256.98168667
2023-04-18,101.75,4.089499950408936,3.7780001163482666,16.829999923706055,3.77833333333333,74271.63195084
2023-04-19,101.97000122070312,4.072000026702881,3.775000095367432,16.459999084472656,3.7785,74160.20383801
2023-04-20,101.83999633789062,4.021999835968018,3.7058589458465576,17.170000076293945,3.76483333333333,74225.76323199
2023-04-21,101.81999969482422,3.9800000190734863,3.759999990463257,16.770000457763672,3.7635,74086.66500394
2023-04-24,101.3499984741211,3.953000068664551,3.759999990463257,16.889999389648438,3.75816666666667,73981.84362224
2023-04-25,101.86000061035156,3.845999956130981,3.678929090499878,18.76000022888184,3.756,74069.35737332
2023-04-26,101.47000122070312,3.849999904632568,3.750999927520752,18.84000015258789,3.74683333333333,74017.15987397
2023-04-27,101.5,3.864500045776367,3.7274999618530273,17.030000686645508,3.731,74383.93893977
2023-04-28,101.66999816894533,3.869999885559082,3.7200000286102295,15.779999732971191,3.71433333333333,74591.31777633
2023-05-01,102.1500015258789,3.9170000553131104,3.6032519340515137,16.079999923706055,3.71433333333333,74591.31777633
2023-05-02,101.95999908447266,3.848000049591065,3.703999996185303,17.780000686645508,3.70983333333333,74701.23195704
2023-05-03,101.33999633789062,3.8315000534057617,3.704999923706055,18.34000015258789,3.70783333333333,74896.52411608
2023-05-04,101.4000015258789,3.849999904632568,3.704999923706055,20.09000015258789,3.71933333333333,75418.9122314
2023-05-05,101.20999908447266,3.871500015258789,3.700999975204468,17.190000534057617,3.71316666666667,75674.11266867
2023-05-08,101.37000274658205,3.9179999828338623,3.692500114440918,16.979999542236328,3.706,75706.18769168
2023-05-09,101.63999938964844,3.888999938964844,3.696000099182129,17.709999084472656,3.69783333333333,75824.60850035
2023-05-10,101.4800033569336,3.828000068664551,3.691999912261963,16.940000534057617,3.6735,75931.9503251
2023-05-11,102.05999755859376,3.697499990463257,3.691999912261963,16.93000030517578,3.67833333333333,75956.670777
2023-05-12,102.68000030517578,3.7165000438690186,3.641999959945679,17.030000686645508,3.656,75741.19757174
2023-05-15,102.43000030517578,3.737499952316284,3.575026035308838,17.1200008392334,3.66333333333333,76699.90241111
2023-05-16,102.55999755859376,3.6545000076293945,3.651000022888184,17.989999771118164,3.68533333333333,76716.42352389
2023-05-17,102.87999725341795,3.743000030517578,3.680999994277954,16.8700008392334,3.69566666666667,76715.83906829
