Fecha,TC_Oficial_BCRP,RIN_Reservas
2015-06-11,3.155,60488.438695
2015-06-12,3.15528571428571,60354.82336649
2015-06-15,3.15842857142857,60280.37288706
2015-06-16,3.16285714285714,60250.2076377
2015-06-17,3.16457142857143,60122.52523936
2015-06-18,3.16271428571429,60072.61989245
2015-06-19,3.16785714285714,60075.81232068
2015-06-22,3.17371428571429,59988.63146395
2015-06-23,3.18014285714286,60125.80610158
2015-06-24,3.17685714285714,60250.24469967
2015-06-25,3.16971428571429,60105.89393481
2015-06-26,3.17257142857143,59947.43124144
2015-06-30,3.179,60017.21488981
2015-07-01,3.18157142857143,59770.31557546
2015-07-02,3.17285714285714,60042.53216584
2015-07-03,3.17414285714286,60031.20824915
2015-07-06,3.17885714285714,59911.07509575
2015-07-07,3.18257142857143,59968.97627625
2015-07-08,3.18642857142857,59876.33526941
2015-07-09,3.18128571428571,59786.33242412
2015-07-10,3.17871428571429,59844.17612201
2015-07-13,3.17942857142857,60003.19037782
2015-07-14,3.179,59951.79656968
2015-07-15,3.182,59730.59320153
2015-07-16,3.17914285714286,59690.20206382
2015-07-17,3.182,59682.79318722
2015-07-20,3.18528571428571,59517.16843751
2015-07-21,3.18157142857143,59481.02135165
2015-07-22,3.186,59515.69558131
2015-07-23,3.18957142857143,59460.96736915
2015-07-24,3.19028571428571,59267.82674259
2015-07-30,3.19357142857143,59307.61831461
2015-07-31,3.19214285714286,59733.78649673
2015-08-03,3.19285714285714,59783.88512576
2015-08-04,3.19385714285714,59902.77155584
2015-08-05,3.20057142857143,59883.55603033
2015-08-06,3.20485714285714,59907.31650927
2015-08-07,3.20257142857143,59864.87666318
2015-08-10,3.20157142857143,59910.30315813
2015-08-11,3.216,59908.74252285
2015-08-12,3.22728571428571,59917.02565282
2015-08-13,3.23342857142857,59490.96063748
2015-08-14,3.24114285714286,59482.70685507
2015-08-17,3.24557142857143,59477.44744314
2015-08-18,3.24885714285714,59389.80506025
2015-08-19,3.25357142857143,59775.05781923
2015-08-20,3.26585714285714,59996.17715678
2015-08-21,3.27442857142857,60254.88425634
2015-08-24,3.28314285714286,60176.98031031
2015-08-25,3.283,61254.70616503
2015-08-26,3.30814285714286,60796.78489829
2015-08-27,3.26982857142857,60590.16527172
2015-08-28,3.25071428571429,60765.98022321
2015-08-31,3.23742857142857,60612.67381018
,3.24914285714286,60655.56984669
,3.25442857142857,60618.48391556
,3.225,61364.01365791
,3.219,61422.53697971
,3.22928571428571,61423.34206263
,3.22671428571429,61359.18301806
,3.22328571428571,61273.44872998
,3.22271428571429,61411.7658252
,3.21057142857143,61865.76546655
,3.20957142857143,62155.56947949
,3.212,62417.22977952
,3.206,62359.21876355
,3.19542857142857,62409.91178069
,3.19257142857143,62390.76571217
,3.195,62503.89275452
,3.21342857142857,62304.08740026
,3.225,62388.0604453
,3.22585714285714,62462.59155759
,3.22028571428571,62589.79413923
,3.23428571428571,62152.8548929
,3.23914285714286,61651.58669882
,3.22442857142857,61439.4695783
2015-10-01,3.23042857142857,61053.01431578
2015-10-02,3.22771428571429,61383.14981415
2015-10-05,3.21814285714286,61737.01578562
2015-10-06,3.22085714285714,61799.52183653
2015-10-07,3.22185714285714,61822.4849456
2015-10-12,3.22885714285714,61864.58123922
2015-10-13,3.23628571428571,61736.02476715
2015-10-14,3.24142857142857,62097.95938434
2015-10-15,3.23614285714286,62382.51221227
2015-10-16,3.24185714285714,62451.40669268
2015-10-19,3.253,62442.14721123
2015-10-20,3.25842857142857,62483.01600164
2015-10-21,3.26228571428571,62658.28558159
2015-10-22,3.25785714285714,62706.42176222
2015-10-23,3.26614285714286,62708.98897492
2015-10-26,3.27214285714286,62624.71504318
2015-10-27,3.27971428571429,62345.22941079
2015-10-28,3.27885714285714,62463.81777498
2015-10-29,3.28871428571429,62346.48883566
2015-10-30,3.28728571428571,62171.67329017
2015-11-02,3.28714285714286,61983.97546847
2015-11-03,3.28714285714286,63117.91771671
2015-11-04,3.28914285714286,62939.44832536
2015-11-05,3.30057142857143,62914.51774198
2015-11-06,3.31771428571429,62071.70241532
2015-11-09,3.31028571428571,62736.15301377
2015-11-10,3.314,62856.40312553
2015-11-11,3.31657142857143,62861.27719057
2015-11-12,3.323,62841.4929072
2015-11-13,3.335,62769.8883259
2015-11-16,3.34442857142857,62713.37336859
2015-11-17,3.34628571428571,62594.6082141
2015-11-18,3.35728571428571,62495.06313679
2015-11-19,3.358,62519.65109043
2015-11-20,3.35971428571429,62352.50868915
2015-11-23,3.37442857142857,62357.57729172
2015-11-24,3.37814285714286,62456.25436176
2015-11-25,3.38357142857143,62424.45596342
2015-11-26,3.37857142857143,62421.70081748
2015-11-27,3.37657142857143,62397.70155343
2015-11-30,3.37585714285714,62196.47556769
2015-12-01,3.37714285714286,62189.80250172
2015-12-02,3.37285714285714,62165.31886133
2015-12-03,3.369,62227.38109113
2015-12-04,3.37271428571429,62316.2820721
2015-12-07,3.37557142857143,61965.33229767
2015-12-09,3.37514285714286,61912.22673157
2015-12-10,3.37571428571429,62165.49802657
2015-12-11,3.37885714285714,62351.63314317
2015-12-14,3.38057142857143,62446.34120154
2015-12-15,3.37485714285714,62107.23965784
2015-12-16,3.37242857142857,62077.98094562
2015-12-17,3.37642857142857,62368.92066715
2015-12-18,3.379,61866.17518491
2015-12-21,3.38385714285714,61745.93087255
2015-12-22,3.39071428571429,61701.87102228
2015-12-23,3.39771428571429,61618.17706191
2015-12-24,3.39642857142857,61864.15659659
2015-12-28,3.40114285714286,61529.3612542
2015-12-29,3.40757142857143,61483.60352126
2015-12-30,3.41028571428571,61731.33143381
2015-12-31,3.412,61484.88963235
2016-01-04,3.42971428571429,61548.66129772
2016-01-05,3.41657142857143,61547.1915763
2016-01-06,3.41785714285714,61661.89610887
2016-01-07,3.42342857142857,61746.65486556
2016-01-08,3.42857142857143,61749.13842132
2016-01-11,3.42714285714286,61375.27157481
2016-01-12,3.424,61312.76775749
2016-01-13,3.42271428571429,61190.06143957
2016-01-14,3.42571428571429,61201.28180437
2016-01-15,3.43228571428571,61136.70390377
2016-01-18,3.43085714285714,61137.76746078
2016-01-19,3.43271428571429,60816.66090409
2016-01-20,3.44614285714286,60560.20299023
2016-01-21,3.447,60435.3134419
2016-01-22,3.447,60420.95107976
2016-01-25,3.45871428571429,60237.10820731
2016-01-26,3.46828571428571,60129.19467223
2016-01-27,3.465,60083.63585487
2016-01-28,3.46671428571429,59947.60578341
