Date,DXY_IndiceDolar,Cobre_Futuros,TC_Yahoo,VIX_Volatilidad,TC_Oficial_BCRP,RIN_Reservas,Log_Ret,Vol_10d,Spread_TC,PCA_1,PCA_2,PCA_3,RSI,HMM_State
2025-04-04,0.9611897173098632,1.16277948078904,3.6670000553131104,3.796769555806345,3.69333333333333,1.7620885225497591,-0.0024513324898738,0.0229690886000627,-0.0263332780202194,3.075143746335612,3.2108376401880645,-0.03030839070974,55.61046717276135,2
2025-04-07,1.0105341394410652,0.9162126246136408,3.624356031417847,4.031581252176878,3.70683333333333,1.7349832534840886,-0.011697278153004,0.0220491545681759,-0.0824773019154827,2.977258038932153,3.4995958453286,0.0931681813781482,47.40562321476293,2
2025-04-08,0.9488543960675798,0.8687297805236427,3.6670000553131104,4.783823462009391,3.737,1.7192944014434857,0.011697278153004,0.0202599520947541,-0.0699999446868897,3.0807782163052466,4.2400265418122025,0.027706239251957,52.644392893303795,2
2025-04-09,0.9365190748252964,0.9236494139301078,3.74399995803833,2.153085535735924,3.74183333333333,1.7334769531170835,0.0207806432344233,0.0212426514407322,0.002166624705,2.5360718400029607,1.6964228440886335,0.0928606477340851,58.0120608228258,0
2025-04-10,0.5191573079303624,1.090125251716734,3.749000072479248,3.151388176226244,3.7295,1.7293839168600913,0.0013346096790951,0.020391948541838,0.0195000724792482,2.69575369147734,2.639617041055442,-0.3808878108093775,58.35935076315735,2
2025-04-11,0.295055704349004,1.3035116210709476,3.7290000915527344,2.7070733628932,3.72966666666667,1.6980772656619718,-0.0053490313384951,0.0191055499089134,-0.0006665751139354,2.621348001367638,2.171894320939574,-0.6331360426132245,63.09547075250046,2
2025-04-14,0.2662722423963209,1.4213599897227551,3.660531044006348,1.7692313282740462,3.7305,1.6960287310073916,-0.0185318948692692,0.0167450559600248,-0.069968955993652,2.4734057361263404,1.241024059641909,-0.6629634027885004,50.92654325449225,2
2025-04-15,0.3855189096751695,1.421932302245165,3.73799991607666,1.660964942604896,3.74616666666667,1.6086388285394977,0.0209424557030037,0.0128761559020674,-0.0081667505900098,2.438730986079078,1.132472459970934,-0.5303806887972619,55.97058480214779,0
2025-04-16,0.2128165693780354,1.4940142187950611,3.6685829162597656,2.0152917589318524,3.733,1.629941585372101,-0.0187452254412051,0.0144368854362773,-0.0644170837402344,2.5087523892515,1.4645059620335272,-0.7303702062570616,46.57726395057879,2
2025-04-17,0.2128165693780354,1.5598039710733105,3.6687769889831534,1.5948799695900937,3.733,1.629941585372101,5.289987841388869e-05,0.014433399189312,-0.0642230110168466,2.4559600860109603,1.042918436672248,-0.7363580127201328,51.91138237512283,2
2025-04-21,-0.0133398753563424,1.5477903183149944,3.6687769889831534,2.1812068350849363,3.7075,1.6299107405448765,0.0,0.0144116521860406,-0.0387230110168466,2.4912601011028648,1.6245531570450165,-0.9616900335063614,62.55524045041097,2
2025-04-22,0.1182421131647923,1.718842473964325,3.760999917984009,1.724237463863295,3.69483333333333,1.6630324980802105,0.0248264966620574,0.01567677913944,0.0661665846506789,2.5673028001062863,1.130125327561513,-0.8874526298509225,58.83981147955211,0
2025-04-23,0.3073910255912873,1.678796419190794,3.697000026702881,1.4261529780497768,3.6955,1.6284114551718871,-0.0171631705038891,0.0166664100897491,0.0015000267028808,2.5270473723949807,0.843159125586981,-0.6820261801112988,52.101349407711055,2
2025-04-24,0.1943135875146133,1.695386935390959,3.627466917037964,1.1477529726852291,3.679,1.6162209003230772,-0.0189871014873968,0.016108156512425,-0.0515330829620359,2.423973218217242,0.578956159391856,-0.7782017602035911,46.19402982284063,2
2025-04-25,0.2313211198224962,1.678796419190794,3.617603063583374,0.9185653752737474,3.67016666666667,1.626499519347797,-0.0027229162935387,0.0160332339959452,-0.0525636030832958,2.3839949073387507,0.3601675433146071,-0.7325670583480793,46.13153230799564,2
2025-04-28,0.1367466636092502,1.6816568906445566,3.6679999828338623,0.96215314789859,3.66933333333333,1.642135586132952,0.0138348803178358,0.0169196060376306,-0.0013333504994674,2.3691359697208667,0.4068612226024491,-0.8253638846275295,53.37691853600942,0
2025-04-29,0.1840331074253524,1.6644946075011258,3.662499904632568,0.8243593710945178,3.66933333333333,1.6250918799290075,-0.0015006014099503,0.0158550839529627,-0.0068334287007618,2.335191805097085,0.2765072130976516,-0.7674574579621798,49.63056939873723,2
2025-04-30,0.2313211198224962,1.3635798848625276,3.6659998893737793,0.8988806266401904,3.67266666666667,1.6611649520929468,0.0009551709369426,0.0140908931665289,-0.0066667772928905,2.208885746272704,0.4231427983549187,-0.6360593362872455,42.71797593047492,2
2025-05-01,0.3916865702963111,1.3876071903791594,3.6570000648498535,0.8848199769656843,3.67266666666667,1.6611649520929468,-0.0024579623409201,0.0128169422782061,-0.0156666018168163,2.28235881019294,0.3928297619268114,-0.496271233553236,41.47462200112942,2
